FROMCOMID,TOCOMID
7769533,7769535
7769563,7769535
7771943,7769563
7777285,7771511
7769725,7777285
7771511,7771533
7769665,7769725
7769653,7769665
7769643,7769653
7769637,7769643
7769623,7769637
7769583,7771441
7771441,7769623
7769537,7769583
7769757,7769725
7769677,7769665
7771951,7769677
7769647,7769643
7769693,7769647
7769691,7769693
7769735,7769647
7769763,7771515
7771513,7769735
7771515,7771513
7769727,7769693
7771953,7769727
7769627,7769637
7769599,7769583
7769645,7769653
7769895,7771577
7769903,7771615
7769931,7771657
7769959,7771625
7769953,7771621
7769949,7771611
7769947,7771609
7771019,7771669
7770075,7771667
7770089,7771705
7770001,7771685
7771633,7770003
7769997,7771633
7770003,7771683
7769905,7771555
7769845,7769905
7769913,7771557
7769869,7769913
7769823,7769869
7771009,7769823
7769867,7769913
7769821,7769869
7769807,7769823
7771015,7769807
7769847,7769905
7769941,7771585
7769943,7771573
7771573,7769941
7769995,7771629
7771957,7769995
7769981,7771605
7769955,7769981
7769917,7769955
7769963,7769981
7769689,7771463
7771459,7771485
7771463,7771459
7771477,7769689
7769659,7769629
7769661,7769657
7769543,7769617
7769515,7769545
7771933,7769515
7769485,7769517
7769459,7769479
7769415,7769461
7769383,7769417
7769369,7769371
7769341,7769369
7769381,7769379
7769511,7769385
7769527,7769487
7769407,7771331
7771331,7771373
7769309,7771277
7771277,7771329
7769269,7769309
7769215,7769269
7769083,7769215
7769217,7769269
7769267,7769309
7769111,7769157
7769115,7771187
7771187,7769111
7769101,7769141
7769101,7769103
7769005,7769047
7769067,7768967
7769239,7768965
7769077,7768949
7769135,7769013
7769155,7769045
7767583,7767581
7769011,7769015
7767573,7767653
7767575,7769011
7767653,7767575
7768959,7768961
7768771,7768761
7768855,7768771
7768769,7768771
7767571,7768809
7768809,7768769
7768767,7768769
7767563,7768767
7768603,7768683
7768653,7768603
7768701,7768603
7767529,7767519
7767567,7767529
7767557,7767529
7767521,7767525
7764221,7767521
7764217,7764199
7764299,7764185
7764215,7764193
7764197,7764195
7764195,7764189
7764171,7764175
7764163,7764147
7764173,7764163
7764137,7764131
7764127,7764125
7764149,7764127
7764129,7764127
7764107,7764083
7764085,7764075
7764087,7764085
7764093,7764085
7764115,7764093
7764117,7764115
7764103,7764093
7764067,7764073
7764061,7764065
7764055,7764061
7764049,7764045
7764029,7764049
7764027,7764049
7764025,7764027
7764031,7764027
7764033,7764043
7763997,7764035
7763987,7763991
7764019,7763999
7764047,7764063
7764081,7764095
7764097,7764109
7764111,7764123
7764105,7764111
7764121,7764111
7764133,7764139
7764069,7764141
7764039,7764069
7764295,7764009
7764303,7764295
7763989,7763977
7764013,7763969
7764021,7764013
7763963,7763965
7763967,7763961
7763961,7763959
7763949,7763939
7763953,7763949
7763935,7763929
7763921,7763913
7763933,7763921
7763923,7763903
7763901,7763899
7763897,7763893
7763885,7763887
7763889,7763885
7763883,7763885
7764291,7763891
7763905,7763911
7763915,7763917
7763941,7763945
7763947,7763955
7763979,7764001
7764003,7764005
7764007,7764003
7764007,7764011
7764015,7764007
7764017,7764015
7764293,7764007
7763983,7764293
7763981,7764293
7763957,7763981
7764037,7764015
7764011,7764051
7764053,7764057
7764059,7764071
7764297,7764145
7764143,7764157
7764305,7764143
7764159,7764181
7764191,7764201
7764203,7764223
7767565,7767535
7767553,7767549
7767543,7767553
7767545,7767553
7767569,7767551
7767559,7767561
7767539,7767541
7767547,7767539
7767533,7767547
7767531,7767547
7767537,7767539
7767515,7767517
7764213,7766307
7766307,7766373
7764209,7764213
7764205,7764209
7764307,7764205
7764177,7764307
7764169,7764177
7764153,7764169
7764135,7764153
7764207,7764209
7764167,7764177
7765675,7764155
7764155,7764169
7765973,7765941
7765939,7765941
7764211,7764213
7766205,7764211
7766309,7766373
7766087,7766281
7765853,7765961
7765839,7765855
7765617,7766473
7766539,7765617
7765457,7765485
7764119,7765457
7764113,7764101
7764077,7764099
7764089,7764091
7765105,7765119
7764023,7765105
7765035,7765103
7763995,7765035
7763993,7763995
7763975,7765019
7765019,7765037
7763973,7763975
7763971,7763975
7764897,7764899
7763951,7764897
7764861,7764891
7764869,7764861
7763943,7764869
7763931,7764859
7764859,7764861
7764847,7764863
7763919,7764829
7764829,7764847
7763895,7763907
7763907,7763919
7763927,7764833
7764833,7764847
7763909,7763919
7764783,7763909
7764817,7764831
7764773,7764807
7764771,7764775
7764823,7764821
7764855,7764849
7764901,7764929
7764937,7764949
7764951,7764987
7764989,7765021
7764985,7764989
7764943,7764985
7764925,7764943
7764991,7764925
7764911,7764943
7764923,7764925
7764875,7764923
7764877,7764923
7765001,7764985
7765025,7764989
7765121,7765151
7765097,7765121
7765087,7765121
7765157,7765339
7765137,7765157
7765207,7765157
7765461,7765487
7765361,7765461
7765363,7765461
7765489,7765511
7765531,7765557
7765609,7766475
7765583,7765609
7765589,7765609
7765949,7766017
7765805,7765949
7765911,7765805
7765785,7765805
7765903,7765949
7766019,7766089
7765965,7766019
7765967,7765965
7765987,7765967
7766067,7765987
7766067,7765985
7766065,7766067
7765963,7766019
7766207,7766067
7765985,7765967
7766237,7765965
7768685,7768751
7768687,7768751
7768675,7768687
7768689,7768687
7768763,7770981
7768821,7768863
7768859,7768861
7768867,7768909
7768643,7768729
7768571,7768645
7766365,7768571
7768731,7768849
7768699,7768731
7768677,7768699
7768765,7768677
7768691,7768731
7768671,7768699
7768673,7768677
7768655,7768673
7768659,7768673
7768851,7768905
7768891,7768907
7769049,7769089
7769093,7769097
7769141,7771209
7771209,7771219
7769435,7769359
7769541,7769435
7769555,7769541
7769569,7769555
7769571,7769569
7769663,7769571
7769575,7769571
7769573,7769575
7769585,7769575
7769567,7769569
7769553,7769555
7769539,7769541
7769433,7769435
7769331,7769353
7769283,7769293
7769273,7769191
7769463,7769273
7769393,7769273
7769447,7769399
7769307,7769299
7769183,7769209
7769287,7769183
7769227,7769183
7769189,7769257
7769521,7771377
7771377,7771375
7771375,7771429
7769499,7769521
7769621,7769499
7769505,7769499
7769509,7769505
7769577,7769505
7769483,7769521
7772037,7777193
7769633,7772037
7769701,7771481
7771481,7771483
7771483,7771521
7769667,7769701
7769687,7769701
7771519,7771569
7769797,7771517
7771517,7771519
7769783,7769797
7769785,7769797
7769929,7771581
7771549,7769929
7769899,7771549
7769883,7769899
7769893,7769883
7769975,7769893
7769891,7769893
7769861,7769891
7769923,7769861
7769857,7769891
7769881,7769883
7769859,7769899
7770077,7771649
7770073,7771663
7770187,7771687
7770185,7770187
7770191,7770185
7770189,7770191
7770217,7770189
7770343,7770217
7770403,7770343
7770321,7770403
7770287,7770321
7770237,7770187
7770407,7770185
7770317,7770191
7770323,7770217
7770423,7770323
7770549,7770423
7770553,7770323
7770569,7770423
7770389,7770403
7770289,7770321
7770341,7770343
7770183,7770189
7770221,7771701
7770225,7771711
7770239,7771727
7770313,7771811
7770453,7771823
7770451,7770453
7770419,7770453
7770537,7771829
7768723,7768727
7765941,7764179
7764179,7764307
7771993,7770983
7766315,7771993
7766373,7771979
7771979,7771971
7767591,7769395
7769395,7769399
7769835,7769855
7771319,7771307
7771367,7771319
7769581,7772021
7772021,7777251
7777225,7772025
7769103,7777221
7777221,7771207
7771219,7771285
7769547,7771391
7771333,7771341
7771533,7771543
7771369,7772357
7772357,7772241
7777247,7771457
7767511,941110072
7766369,7766353
7777201,7771119
7771115,7771117
7771117,7777201
7768783,941110079
7768755,7768783
7777265,7777215
7777215,7771171
7771155,7777265
7771179,7772011
7771175,7771179
7769319,7769315
7771007,7772025
7769855,7769861
7777233,7771455
7777293,7777233
7777237,7777293
7770205,7770351
7770621,7771039
7771095,7770621
7771207,7771219
7777251,7771431
7771509,7771533
7768613,7771115
7777281,7777193
7771429,7777281
7777193,7777247
7769097,7772013
7772013,7771207
7777255,7771509
7777217,7771175
7771145,7777217
7771119,7771145
7771235,7777275
7777267,7771235
7771171,7777267
7771975,7768555
7766299,7771975
7768553,7766299
7771525,7777237
7771593,7777287
7771571,7771525
7777287,7771571
7768581,7768601
7766339,7768581
7764225,7767507
7767507,7767511
7768727,7768755
7769419,7769315
7772025,7771509
7770595,7771039
7771093,7770621
7772033,7771737
7770175,7772033
7770351,7770373
7771383,7771347
7771347,7771341
7771391,7771383
7771479,7777251
7771631,7771541
7771541,7777283
7777283,7771479
7772241,7769453
7769453,7769481
7766297,7771991
7771991,7768555
7766327,7768707
7768707,7768785
7766353,7766371
7769839,7769855
7771489,7769705
7771467,7771489
7771465,7771489
7777291,7770823
7772043,7777291
7771887,7777291
7771835,7770441
7771841,7771835
7771843,7771835
7771873,7771871
7771871,7770705
7771869,7771871
7766521,25198535
25198535,7766009
25198533,25198535
7771855,7771853
7771863,7771853
7771853,7770521
7771527,7771531
7771529,7771531
7771531,7769707
7771893,7771889
7771891,7771889
7771889,7770867
7771879,7771877
7771877,7770711
7771875,7771877
7766525,7766529
7766529,25198529
25198529,7766177
7766527,7766529
25198531,25198529
7766509,7765777
7766505,7766509
7766507,7766509
7771555,7771587
7771557,7771587
7771585,7771601
7771587,7771601
7771601,7769997
7771159,7771177
7771449,7771547
7771447,7771449
7771361,7771471
7771359,7771471
7771345,7771473
7771343,7771473
7771307,7771245
7771265,7771361
7771263,7771265
7771259,7771265
7771257,7771361
7771255,7771259
7771253,7771259
7771247,7771245
7771245,7771343
7771239,7771343
7771215,7771247
7771505,7771537
7771503,7771537
7771501,7771561
7771499,7771561
7771495,7771493
7771493,7771547
7771473,7771501
7771471,7771501
7771451,7771449
7771579,7771617
7771577,7771617
7771575,7771559
7771567,7771539
7771565,7771551
7771563,7771613
7771561,7771613
7771559,7771579
7771553,7771559
7771625,7771623
7771623,7771673
7771621,7771623
7771619,7771673
7771617,7771635
7771615,7771635
7771613,7771589
7771611,7771619
7771609,7771619
7772015,7771345
7771861,7771849
7771859,7790194
7771857,7771849
7771849,7771839
7771845,7771839
7771839,7771833
7771837,7771833
7771833,7771813
7771831,7771859
7771829,7771859
7771825,7771831
7771823,7771831
7771813,7771825
7771811,7771825
7771805,7771803
7771803,7771763
7771801,7771761
7771799,7771813
7771793,7771799
7771789,7771799
7771787,7771803
7771785,7771787
7771783,7771779
7771781,7771779
7771779,7771773
7771777,7771775
7771775,7771759
7771773,7771775
7771771,7771773
7771769,7771757
7771767,7771757
7771765,7771759
7771763,7771761
7771761,7771793
7771759,7771749
7771757,7771749
7771753,7771793
7771751,7771763
7771749,7771745
7771747,7771745
7771745,7771725
7771739,7771735
7771737,7771735
7771735,7771733
7771733,7771725
7771729,7771789
7771727,7771789
7771725,7771719
7771723,7771719
7771721,7771707
7771719,7771707
7771717,7771753
7771715,7771753
7771713,7771729
7771711,7771729
7771709,7771717
7771707,7771641
7771705,7771713
7771703,7771713
7771701,7771703
7771699,7771703
7771693,7771699
7771691,7771699
7771687,7771691
7771685,7771693
7771683,7771693
7771681,7771717
7771679,7771691
7771677,7771681
7771675,7771681
7771673,7771715
7771671,7771715
7771669,7771671
7771667,7771671
7771663,7771679
7771661,7771679
7771659,7771675
7771657,7771675
7771655,7771661
7771653,7771661
7771651,7770073
7771649,7771653
7771649,7771651
7771647,7771659
7771645,7771659
7771643,7771641
7771641,7771563
7771639,7771645
7771635,7771645
7771629,7771655
7771627,7771655
7771607,7771567
7771605,7771627
7771603,7771627
7771599,7771579
7771591,7771589
7771589,7771567
7771583,7771603
7771581,7771603
7771551,7771563
7771547,7771551
7771545,7771553
7771543,7771553
7771539,7771545
7771537,7771545
7771535,7771539
7771507,7771493
7771161,7771177
7771177,7771247
7771197,7771251
7771203,7771251
7771205,7771203
7771211,7771231
7771231,7771249
7771249,7771279
7771283,7771281
7771281,7771301
7771279,7771301
7771275,7771295
7771273,7771299
7771271,7771299
7771267,7771271
7771261,7771273
7771251,7771279
7771317,7771321
7771315,7771321
7771313,7771311
7771311,7771315
7771303,7771315
7771301,7771317
7771299,7771317
7771297,7771303
7771295,7771303
7772011,7771233
7772011,7771213
7771325,7771327
7771323,7771325
7771321,7771325
7771233,7771249
7771213,7771231
941110072,941110171
941110079,941110080
941110080,941110172
941110104,941110105
941110105,941110106
941110106,7771839
941110240,941110241
941110242,941110241
7791462,7791464
7791436,7791438
7791438,7791440
7791434,7791436
7791442,7791462
7791440,7791442
7791564,7791434
7791384,7791564
7791556,7791384
7791350,7791556
7791638,7791350
7791324,7791638
7788406,7789178
7788396,7788406
7788770,7788396
7788768,7788770
7788768,7788394
7788362,7788768
7788360,7788362
7788300,7788360
7788300,7788316
7788182,7788300
7788158,7788182
7787940,7788158
7787930,7787940
7787908,7787930
7788720,7787908
7791640,7791648
7791310,7791612
7791612,7791620
7791620,7791634
7791286,7791310
7788554,7791282
7791282,7791286
7788526,7788554
7788386,7788526
7788414,7788386
7788438,7789164
7788776,7788438
7788486,7788776
7788488,7788486
7788506,7788488
7788510,7788506
7791604,7791284
7791302,7791604
7791622,7791634
7789186,7791600
7789182,7789186
7791600,7791622
7789156,7789182
7789102,7789156
7789094,7789102
7789040,7789090
7789056,7789040
7789108,7789056
7789110,7789108
7789126,7789124
7789126,7789130
7789124,7789118
7789118,7789110
7787856,7789004
7789004,7789008
7787852,7787856
7787784,7787852
7787760,7787784
7787748,7787760
7787746,7787748
7787726,7787746
7788704,7787726
7787724,7788704
7787722,7787724
7787698,7787722
7787652,7788946
7787612,7787652
7787700,7787722
7788700,7787700
7788700,7787714
7787690,7788700
7787688,7787690
7787688,7787704
7787668,7787688
7787632,7787668
7787622,7787632
7787622,7787624
7787606,7787622
7787592,7787606
7787584,7787592
7787554,7787584
7788664,7788938
7788938,7787554
7788652,7788664
7788652,7788666
7788644,7788652
7787486,7788644
7787480,7787486
7787472,7787480
7787450,7787472
7787438,7787450
7787438,7787448
7787368,7787438
7787338,7787368
7787324,7787338
7787336,7787324
7787260,7787336
7787250,7787260
7787210,7787250
7787208,7787210
7787208,7787212
7787200,7787208
7787176,7787200
7787102,7787176
7787078,7787102
7786906,7787078
7786884,7786906
7786866,7786884
7786852,7786866
7786842,7786852
7786842,7786860
7786824,7786842
7786784,7786824
7786738,7786784
7786688,7786698
7786558,7786688
7786488,7786558
7786474,7786488
7786394,7786474
7786302,7786394
7786256,7786302
7786242,7786256
7786234,7786242
7786218,7786234
7786250,7786218
7786264,7786250
7786280,7786264
7786284,7786280
7786272,7786284
7786260,7786272
7788594,7786260
7788594,7786266
7787546,7787548
7788686,7787546
7788646,7788686
7787484,7788646
7787484,7787514
7787420,7787454
7788654,7787526
7787466,7788654
7787462,7787466
7787366,7787462
7788932,7787366
7787326,7788932
7787180,7787198
7787158,7787180
7787126,7787158
7787118,7787126
7787286,7787420
7787082,7787118
7787054,7787082
7787016,7787054
7786958,7787016
7786960,7786958
7786960,7786956
7787014,7786960
7787012,7787014
7787010,7787012
7787004,7787010
7787004,7787002
7786988,7787004
7786972,7786988
7786984,7786972
7787006,7786984
7787020,7787006
7787032,7787020
7787038,7787032
7787036,7787038
7787024,7787036
7786980,7787024
7786980,7787034
7786806,7786848
7786734,7786806
7786700,7786734
7786696,7786700
7789254,7786696
7786634,7789252
7789252,7789254
7786618,7786634
7786580,7786618
7786576,7786580
7788604,7786576
7786496,7788604
7786498,7786496
7786508,7786498
7786442,7786508
7786418,7786442
7786378,7786418
7786362,7786378
7786336,7786362
7786336,7786364
7786328,7786336
7786326,7786328
7786320,7786326
7786286,7786320
7786246,7786286
7786248,7786246
7786232,7786248
7786232,7786244
7786202,7786232
7786160,7788804
7786130,7786160
7786128,7786130
7786128,7786162
7786120,7786128
7786120,7786122
7785058,7785080
7785050,7785058
7785046,7785050
7785020,7785046
7785014,7785020
7785010,7785014
7786444,7786508
7786412,7786444
7786348,7786412
7786312,7786348
7786282,7786312
7786282,7786314
7786262,7786282
7786226,7788822
7786196,7786226
7786164,7786196
7786158,7786164
7785086,7786148
7786148,7786158
7789244,7786116
7785030,7785090
7785088,7785086
7785090,7789244
7786116,7785088
7786358,7786412
7788596,7786358
7788596,7786414
7788832,7788596
7786308,7788832
7786306,7786308
7786298,7786306
7786252,7786298
7786212,7786252
7786206,7786212
7786200,7786206
7786200,7786214
7786138,7786200
7785094,7786126
7786126,7788790
7785054,7785094
7785038,7785054
7785034,7785038
7785026,7785034
7785028,7785026
7785016,7785028
7787080,7787118
7787066,7787080
7787046,7787066
7786942,7787046
7786930,7786942
7786864,7786930
7786814,7786864
7786778,7786814
7786748,7786778
7786716,7786748
7786632,7786716
7786602,7786632
7786530,7786602
7786462,7786530
7786458,7786462
7789224,7789246
7786386,7789224
7786374,7786386
7786292,7786374
7786278,7786292
7787048,7787066
7787026,7787048
7787008,7787026
7787008,7787028
7786924,7788898
7786964,7786924
7786986,7786964
7786992,7786986
7786994,7786992
7786936,7786994
7786922,7786936
7789794,7786826
7786826,7788888
7789798,7789794
7787314,7787420
7787302,7787314
7787294,7787302
7787362,7787334
7787382,7787362
7787398,7787382
